# M=28, N=14, max=1, PBC
# U/t                  E0/t                S1(l=14)             S1_OP(l=14)          S10.0(l=14)           S10.0_OP(l=14)        Sigma2_n(l=14)       H(10.0)              S(10.0)_OP(5) 
  0.1139817915470694   -17.394224134443952 1.4557913057193268  0.4458855253270803  0.7452723943471841  0.14437232108677311 0.44126030102835045 0.5815782721411709  0.14410867131010996 
  0.12630742480437512  -17.34409557262754  1.4558082031599082  0.44711905372752053 0.7446456179330234  0.1449045063844347  0.44018377507916995 0.5802780965090717  0.1446366086621317  
  0.13996591336366881  -17.288669007140562 1.4558288037006593  0.4484828217915087  0.7439572676715941  0.14549407761278313 0.43899820937577516 0.5788430769969003  0.14522140246245255 
  0.1551013880147405   -17.22739917399614  1.4558539003425341  0.4499902781594352  0.743202019884401   0.1461472458159796  0.4376933350758634  0.5772598184578415  0.1458691892595974  
  0.1718735653986984   -17.15968803482836  1.4558844496054348  0.45165620976203635 0.742374253354167   0.14687091047885334 0.43625806675807866 0.5755137050764723  0.14658678157984545 
  0.19045943341302138  -17.084880443595992 1.4559216031331947  0.45349686994064375 0.7414680723392011  0.14767274352502133 0.4346804638824793  0.5735888060565928  0.14738174939232057 
  0.21105511887102466  -17.002259646145486 1.4559667447028026  0.4555301199695933  0.7404773422464929  0.14856128672580146 0.4329476941370771  0.5714677750544302  0.14826251437258964 
  0.23387795712415968  -16.91104265990442  1.4560215333224276  0.457775586460277   0.7393957410269469  0.14954606581006064 0.43104599814348177 0.5691317420756575  0.14923846006967528 
  0.2591687854867744   -16.810375600160647 1.456087953100096   0.4602548379953144  0.7382168299550457  0.15063772566528344 0.4289606552113625  0.5665601958435456  0.15032006214554144 
  0.28719448466463093  -16.699329043726472 1.4561683705150545  0.46299158559716297 0.7369341481793487  0.15184819258749524 0.42667594918825813 0.5637308535433423  0.15151904435329738 
  0.31825079500552733  -16.57689355160089  1.4562655996008045  0.4660119134676983  0.7355413363240532  0.15319087181202315 0.4241751305558523  0.5606195131489445  0.1528485680494159  
  0.35266543729042454  -16.44197551117913  1.4563829753110082  0.46934454895456557 0.7340322955593177  0.15468089168085747 0.42144037156987935 0.5571998812162389  0.15432346608354372 
  0.39080157099713214  -16.29339350777594  1.4565244349199507  0.4730211844404545  0.7324013900386059  0.15633541048956076 0.4184527063278196  0.55344336539256    0.1559605363441519  
  0.4330616265297777   -16.129875497537203 1.4566946065976507  0.4770768691571998  0.7306437026148468  0.15817400879267515 0.41519194488857636 0.549318815780533   0.15777891673333166 
  0.47989155185354376  -15.950057132968167 1.4568989031026358  0.48155049667988387 0.7287553565570236  0.16021920000895346 0.41163654474954825 0.5447921916200651  0.159800573021274   
  0.531785518347161    -15.75248169339314  1.4571436165084313  0.48648542521737576 0.7267339200632709  0.16249710730937347 0.4077634144000797  0.5398261184388338  0.1620509456252797  
  0.5892911355315213   -15.535602202712724 1.457436006382125   0.49193028461399957 0.7245789164518992  0.16503837792096823 0.4035476112321419  0.5343792838486356  0.164559823732637   
  0.6530152297026794   -15.297786485796184 1.4577843676439255  0.4979400490309177  0.7222924722833204  0.1678794419413023  0.39896187849232945 0.5284055944104792  0.16736255005977396 
  0.7236302474480943   -15.037326137139067 1.4581980530535272  0.5045774920569811  0.7198801505359541  0.1710642797474185  0.3939759360434323  0.5218529763174369  0.1705017148742998  
  0.8018813516190211   -14.752450672456371 1.458687404049713   0.5119151981084478  0.7173520402967684  0.17464695382937007 0.38855539806572637 0.5146616408440148  0.17402958736837915 
  0.8885942846390916   -14.441348538408672 1.4592635024724112  0.5200383905767216  0.7147242156026087  0.17869531181627782 0.3826601192790662  0.5067615376659808  0.17801167994151743 
  0.9846840821264076   -14.10219721924241  1.459937573140768   0.529048966815434   0.7120207482500269  0.1832965202502888  0.3762416613409414  0.49806856314068976 0.18253208884855282 
  1.0911647287793849   -13.733205485511448 1.4607196965555782  0.5390713180160007  0.709276590684745   0.1885655203881078  0.3692393882490208  0.48847884048633683 0.18770167938525056 
  1.2091598584197905   -13.332672019397068 1.4616161269298007  0.5502607622721537  0.7065418926807566  0.19465824674656262 0.36157440487881587 0.47785999046930033 0.19367092400471436 
  1.3399146111048585   -12.899066464313108 1.4626237106637026  0.5628156788399826  0.7038887975689897  0.20179276599216325 0.3531400739593522  0.466037692844818   0.20065050840835053 
  1.4848087724302999   -12.431141804238756 1.463718092804265   0.5769944421210522  0.7014227237605165  0.21028381196328708 0.3437871069814591  0.45277494258620177 0.20894513511907337 
  1.6453713336763092   -11.928091610874887 1.4648282247829627  0.5931371016837377  0.699302059383517   0.22060019283709353 0.33330019458932725 0.4377403330532675  0.2190099854793236  
  1.8232966264420694   -11.389773294727208 1.465779960834241   0.6116865901021947  0.697773938965885   0.23346095924123875 0.3213621558414417  0.42046124275499497 0.23154587879761426 
  2.0204622020290017   -10.817030576126818 1.466169331504188   0.6331869767418778  0.6972403142341342  0.24999422900357235 0.307502414575211   0.4002611406826788  0.24765779748320543 
  2.2389486442444126   -10.212164831267929 1.4650799320373702  0.6581870559024823  0.6983762598437507  0.27198236881049886 0.2910358314408441  0.3761976445595519  0.2691033245453442  
  2.4810615246995544   -9.57961414872109   1.4604902695608044  0.6868633004241289  0.7023137902340468  0.30216320119461476 0.2710350396864456  0.34707638838357513 0.29860953420250935 
  2.749355732284719    -8.926842985051639  1.4482546076634997  0.7180240636836617  0.7108029852602958  0.3443021542771636  0.24648325546961303 0.31175709735871454 0.33999478115083687 
  3.0466624335574273   -8.265150507118623  1.4212798002393503  0.7474297386117159  0.7258892112183916  0.40205995726288013 0.21691212409879768 0.27012381870728214 0.3971418852452295  
  3.376118948542385    -7.60937735095598   1.3717103823626002  0.7673340428059393  0.7480831358630818  0.47512390907077695 0.18362576563990274 0.22463743736759592 0.47019474687670176 
  3.7412018572067027   -6.97508607512988   1.2986989260447106  0.771300910813477   0.7728801595242715  0.5539168214985111  0.15025323249901135 0.18055686639838367 0.5499471357640735  
  4.145763685965451    -6.374036524175742  1.2134587367561975  0.7612805875444182  0.7899213336828422  0.6208671789816758  0.1207593317507758  0.14285368542545557 0.6185006261748132  
  4.594073561350805    -5.811990580085593  1.1307793957456842  0.745551245803764   0.7915038122023871  0.6633956875410705  0.09684175514196625 0.11311923100799753 0.6624157324714095  
  5.090862259841395    -5.290300397613248  1.0587643242280884  0.7307572603129787  0.781189621269792   0.6838834747969567  0.07802478337401908 0.09024137465979004 0.6836116606410241  
  5.641372129238837    -4.8083315329051945 0.9986813895329248  0.7192956586700656  0.7669451409418526  0.69170878175749    0.06316851642553445 0.07249328869986776 0.6916579366367608  
  6.251412408385263    -4.364732829304751  0.9489853540040205  0.7111114139401993  0.7533781505025622  0.6939633487223242  0.051296983592969525 0.0585069226474171  0.6939564466394733  
  6.9274205289815045   -3.9578125087139244 0.9077437340922361  0.7054479649554735  0.7418806997143363  0.69426004535347    0.041721265198873425 0.0473502584092182  0.6942592869450932  
  7.676530046391543    -3.5856326000104053 0.8733439145125631  0.7015674723088245  0.7325091885736019  0.6940486299381171  0.0339570603111099  0.038384911433429494 0.6940485564912378  
  8.506645916270962    -3.2460753073033444 0.8445387334252642  0.6989135296394798  0.7249573985704242  0.6937867450701387  0.02764615782741231 0.031150288791374464 0.6937867385030873  
  9.426527911373793    -2.9369202990971797 0.8203580194679567  0.6970974848422772  0.7188836150849733  0.6935802890632404  0.02251105087945149 0.025297985229014098 0.6935802885118345  
  10.445883058791082   -2.655919393830282  0.8000295107634338  0.6958537293167115  0.7139933720788824  0.693435494609198   0.018330808085337935 0.02055650371155731 0.693435494571607   
  11.575468073062355   -2.4008571941898063 0.7829259933620777  0.6950013977959224  0.7100491446143737  0.6933379704219311  0.014927231128460505 0.016710826141191813 0.6933379704261057  
  12.827202866082338   -2.169594812528784  0.7685309037082438  0.6944171401908205  0.7068624946820258  0.6932732261987875  0.0121557862177184  0.013589181361365815 0.6932732262059766  
  14.214296331612768   -1.960098542233541  0.7564148952734515  0.6940166398286844  0.7042841277883451  0.6932304459409232  0.00989897748723223 0.0110536602511147  0.6932304459462751  
  15.751385731736603   -1.7704567380166796 0.7462189486340353  0.6937421573152373  0.7021953985611399  0.6932022088053136  0.008061200539742686 0.008993184444746423 0.6932022088074368  
  17.45469115612599    -1.5988880537429233 0.7376416318081782  0.6935541065896381  0.7005016505546157  0.6931835669473548  0.006564632869377363 0.0073180823091672734 0.6931835669490299  
  19.342186684050752   -1.4437436025710906 0.7304291733406735  0.6934253297395969  0.6991270914644835  0.693171252542286   0.005345914606728286 0.005955838605687126 0.6931712525453462  
  21.43379005530941    -1.3035049859064611 0.7243675459886858  0.6933371902333989  0.6980108456007336  0.6931631127294827  0.004353455804462669 0.00484773279443895 0.6931631127307666  
  23.7515728515794     -1.1767796186277248 0.7192760454974972  0.6932768994006837  0.6971038928609242  0.6931577292048938  0.003545248088364872 0.0039461636370539495 0.6931577292063804  
  26.31999340611905    -1.0622943770581594 0.7150020147933943  0.6932356834525777  0.6963666771339169  0.6931541668883539  0.0028870836153060964 0.003212510240601783 0.6931541668897494  
  29.16615489959374    -0.9588882971077747 0.7114164666611804  0.6932075253076374  0.695767224678762   0.6931518087161902  0.0023511062191161614 0.0026154159610403465 0.6931518087174113  
  32.320091365574875   -0.8655048307156521 0.7084104248999858  0.6931883004385431  0.6952796548127091  0.6931502471374981  0.0019146316935305663 0.0021294076745022807 0.693150247138683   
  35.81508462377596    -0.7811840094159943 0.7058918491448781  0.6931751831936429  0.6948829951443917  0.693149212780227   0.0015591873465012895 0.0017337823638970927 0.693149212780765   
  39.688015485454294   -0.7050547489243191 0.7037830399311775  0.6931662389492134  0.6945602351110041  0.6931485274905168  0.0012697300743909068 0.0014117076203957375 0.6931485274907154  
  43.97975293706269    -0.6363274462770128 0.7020184429276858  0.6931601439967998  0.6942975672589172  0.693148073384837   0.0010340095432468388 0.0011494938738896275 0.6931480733853246  
  48.73558540900008    -0.5742869624779107 0.7005427875605443  0.6931559932344089  0.6940837772855545  0.6931477724279054  0.0008420496879608663 0.0009360048570806243 0.6931477724293839  
  54.00569868041127    -0.5182860423364015 0.69930950741341    0.6931531682088219  0.6939097525221347  0.6931475729481145  0.0006857264095501137 0.0007621795738629167 0.6931475729485228  
  59.84570546311237    -0.467739194468421  0.6982793990810332  0.6931512466161815  0.6937680850945146  0.6931474407141892  0.0005584239835201288 0.0006206443800633371 0.6931474407148717  
  66.31723225305977    -0.42211703479274393 0.6974194834088884  0.6931499402900768  0.6936527510189543  0.6931473530516647  0.00045475473906009256 0.000505397967278041 0.6931473530516942
  73.48856964209551    -0.3809410837423321 0.6967020388326903  0.6931490527222647  0.6935588503670005  0.6931472949322451  0.0003703313049072676 0.0004115554347087822 0.6931472949323666  
  81.43539295236421    -0.3437789989680297 0.6961037812220005  0.6931484499982216  0.6934823966557123  0.6931472563980599  0.00030158074934405477 0.0003351402576221435 0.6931472563981386  
  90.2415607978742     -0.31024022018309955 0.6956051684949893  0.6931480409158678  0.6934201459899728  0.6931472308478664  0.0002455934711633745 0.00027291514201455776 0.6931472308481054  
  100.0                -0.27997200000028655 0.6951898114929931  0.6931477634014034  0.693369458356245   0.6931472139064404  0.0002000000067070573 0.00022224444973803004 0.6931472139066142
