# M=28, N=14, max=1, PBC
# U/t                  E0/t                S1(l=14)             S1_OP(l=14)          S10.0(l=14)           S10.0_OP(l=14)        Sigma2_n(l=14)       H(10.0)              S(10.0)_OP(5) 
  -5.641372129238837   -73.7042615167189   3.32309071787949    0.6381378053530976  3.2160648405030123  0.6087477544260533  16.431972607750566  2.640828693185147   0.5908319100524915  
  -6.251412408385261   -81.59692329747031  3.324825471833577   0.6391189673484562  3.239430799201663   0.612470958956921   16.446229713717777  2.6421923569213766  0.5949716570023014  
  -6.927420528981503   -90.35145533412945  3.326219793080522   0.6399292578977318  3.2583444998250837  0.6159383873115079  16.457242105323118  2.6432461771388645  0.5987465492042615  
  -7.676530046391541   -100.06000286656545 3.3273446143265972  0.6405972292764861  3.2734883546760383  0.6191507328910633  16.46583798592127   2.6440668501192612  0.6021776052965843  
  -8.50664591627096    -110.82484926784664 3.3282544659560194  0.6411470202079123  3.2855251984647755  0.6221102183174705  16.472603529040576  2.6447104116269027  0.6052844730970416  
  -9.42652791137379    -122.75947301839899 3.3289918816820996  0.641598923780048   3.295052812432934   0.624820279954238   16.47796374032849   2.6452181741461493  0.6080854688817706  
  -10.445883058791077  -135.98973033780908 3.3295904043353293  0.6419699244583823  3.3025823398543737  0.6272855109113048  16.482233006844787  2.6456209092340606  0.6105978656149338  
  -11.575468073062348  -150.65517323310686 3.3300767071230535  0.6422741857285967  3.3085347060914865  0.6295118500022568  16.485647797858     2.6459417788326776  0.6128383612661804  
  -12.827202866082331  -166.91051521346904 3.330472134033982   0.6425234823062781  3.31324779914084    0.631506882395494   16.48838846088143   2.64619839505519    0.6148235882461874  
  -14.214296331612761  -184.92725909554895 3.330793845485294   0.6427275771344425  3.316988461781925   0.6332801041631526  16.49059413693187   2.6464042775735845  0.6165705340512899  
  -15.751385731736596  -204.89550340421647 3.331055687348217   0.6428945464882506  3.3199654567362615  0.634843035719683   16.492373208279474  2.646569894483667   0.6180967836681678  
  -17.45469115612598   -227.02594598729328 3.331268860813152   0.6430310579108893  3.322341393457644   0.6362091238067786  16.49381077026341   2.646703413704628   0.6194205468471539  
  -19.34218668405074   -251.55210568964515 3.331442445437083   0.643142606192427   3.324242822219293   0.6373934309611642  16.494974074173555  2.646811251610225   0.6205604844191879  
  -21.433790055309398  -278.73278532777096 3.331583811746635   0.6432337125909998  3.3257683771284436  0.6384121602299592  16.495916557296745  2.6468984782388705  0.6215353862462244  
  -23.7515728515794    -308.8548018151203  3.3316989493333224  0.6433080922180803  3.3269951618471767  0.6392820911133048  16.496680869957522  2.6469691199612524  0.6223637725755022  
  -26.31999340611905   -342.23601214978714 3.331792729373084   0.6433687940988542  3.327983676882458   0.6400200077193213  16.497301177840605  2.6470263879949756  0.6230634901754779  
  -29.16615489959374   -379.2286671272261  3.331869115679044   0.6434183179517416  3.328781590312193   0.640642186473311   16.49780493224391   2.647072852672381   0.6236513597118389  
  -32.320091365574875  -420.22312811897336 3.33193133499287    0.64345871125544    3.329426615022204   0.6411639869670294  16.498214244010832  2.647110577565615   0.6241429089665101  
  -35.81508462377596   -465.65198610358436 3.331982014762608   0.6434916497123444  3.329948705651782   0.6415995642754759  16.49854695842967   2.6471412235741885  0.6245522047564577  
  -39.688015485454294  -515.9946263906146  3.3320232948419672  0.64351850379031    3.3303717411981926  0.6419617003322151  16.49881750191178   2.647166130297934   0.6248917793501342  
  -43.97975293706269   -571.7822871886573  3.3320569181836746  0.6435403936372162  3.33071481951486    0.6422617383799283  16.49903755273332   2.647186380063383   0.6251726365336385  
  -48.73558540900005   -633.6036653847199  3.332084304558279   0.6435582343178384  3.3309932585287756  0.6425095980111226  16.499216574954865  2.647202848583168   0.6254043178145828  
  -54.00569868041124   -702.1111286802458  3.332106610522925   0.6435727730193661  3.3312193750008765  0.642713847272556   16.499362245139793  2.6472162452315344  0.6255950090259512  
  -59.84570546311234   -778.0275996302577  3.3321247782322008  0.6435846196092251  3.331403093668731   0.6428818106873727  16.499480794534662  2.6472271451949303  0.6257516700312058  
  -66.31723225305977   -862.1541842241944  3.3321395751825893  0.6435942717028458  3.3315524262774265  0.6430196960592282  16.49957728421615   2.6472360152250074  0.6258801738464986  
  -73.48856964209554   -955.3786255051286  3.332151626583022   0.643602135206182   3.331673850164325   0.643132727293968   16.499655826846187  2.647243234326771   0.6259854452658982  
  -81.43539295236425   -1058.684671431261  3.3321614417241294  0.6436085411347617  3.3317726088037243  0.6432252744638909  16.499719765728898  2.647249110417882   0.6260715924267086  
  -90.2415607978742    -1173.1624558317842 3.3321694354608753  0.6436137593733321  3.331852951347609   0.6433009756100239  16.49977181961666   2.647253893770665   0.6261420274431767  
  -100.0               -1300.0200020004004 3.3321759457151368  0.6436180099250866  3.331918324207426   0.6433628472579533  16.49981419996542   2.647257787876044   0.6261995742366867  
